student_id,name,gender,age,residency_status,first_gen,major,cumulative_gpa,credits_completed
441,Brandon Tyler,M,19,domestic,0,Electrical Eng,1.79,66
442,Bryce Rivera,Other,24,domestic,0,Mathematics,2.35,6
443,Thomas Hamilton,M,18,domestic,0,Computer Science,2.88,0
444,Alicia Brown,M,19,international,1,Biology,3.42,54
445,Michael Martinez,F,17,domestic,0,Accounting,3.89,76
446,Charles Mendoza,F,22,domestic,0,Finance,3.33,99
447,Lori Escobar,Other,21,domestic,0,Biology,2.44,51
448,Douglas Mckinney,F,17,domestic,0,Business Analytics,1.74,70
449,Carly Walker,M,22,domestic,0,Chemistry,3.92,85
450,Matthew Castillo,M,25,international,0,Marketing,2.3,46
451,Linda Cameron,F,21,domestic,0,Finance,2.89,26
452,Susan Cohen,F,22,international,0,Computer Science,2.73,23
453,Robin Fleming,M,22,domestic,0,Finance,2.76,36
454,Andrew Lyons,F,17,international,0,Business Analytics,2.1,88
455,Robert Lee,M,29,domestic,1,Economics,3.88,73
456,Julie Myers,F,20,domestic,0,Computer Science,2.28,38
457,James Roberts,M,24,domestic,0,Finance,2.9,82
458,Sarah Wise,M,24,domestic,0,Computer Science,2.53,59
459,Kristina Melendez,M,21,domestic,1,English,3.17,38
460,Brianna Vasquez,M,24,domestic,1,Information Systems,2.67,50
461,Hannah Sanchez,M,22,domestic,1,Biology,2.61,57
462,Alexandra Vazquez,F,17,domestic,0,Computer Science,3.45,49
463,Matthew Ray,F,20,international,0,Accounting,2.61,97
464,Stacey Chapman,F,19,international,0,Information Systems,3.65,41
465,Hannah Pace,Other,20,domestic,0,Computer Science,2.06,4
466,Ryan Rojas,M,17,domestic,0,English,2.65,54
467,Stacey Morgan,M,25,domestic,1,Information Systems,2.28,36
468,Paul Morris,F,27,domestic,1,Finance,2.82,5
469,Tina Wolfe,M,25,domestic,1,Business Analytics,1.98,65
470,Matthew Adams,Other,26,domestic,0,Chemistry,3.17,0
471,Valerie Ross,M,20,domestic,0,Political Science,3.23,54
472,Angela Rogers,Other,19,domestic,0,Economics,3.7,0
473,Bobby Waters,M,19,domestic,0,Mechanical Eng,3.31,45
474,Amanda Garcia,F,24,domestic,1,Mechanical Eng,3.3,62
475,Ann Bell,F,22,domestic,0,Nursing,3.21,67
476,Justin Ramos,Other,21,domestic,0,Economics,2.67,69
477,Morgan Newman,M,26,domestic,0,Accounting,3.77,13
478,Jessica Henderson,F,23,domestic,0,Marketing,3.13,51
479,Allison Wallace,Other,19,domestic,1,Information Systems,4.0,24
480,Morgan Burch,F,19,domestic,0,English,3.85,22
481,Aaron Cantu,F,24,domestic,1,Mechanical Eng,3.01,42
482,Alexis Perez,F,25,domestic,0,English,3.04,32
483,Shawn Moran,M,23,domestic,0,Finance,3.3,14
484,Margaret Ford,F,28,domestic,1,Information Systems,3.75,55
485,Richard Ramirez,F,27,domestic,0,Economics,1.88,61
486,Brian Perkins,F,23,domestic,1,Electrical Eng,3.59,19
487,Yolanda Richards,M,19,domestic,0,Political Science,3.02,39
488,Andrea Chen,M,17,international,0,Computer Science,3.45,40
489,Jennifer Freeman,F,20,domestic,0,Chemistry,2.37,40
490,Ryan Gordon,F,24,domestic,1,Finance,2.34,43
491,Jennifer Washington,M,28,domestic,0,Mathematics,3.0,54
492,Cory Klein,F,23,domestic,1,Biology,3.39,80
493,Amy Burke,M,26,domestic,0,Business Analytics,2.06,49
494,Derek Mitchell,M,21,domestic,0,Information Systems,2.56,30
495,Mark Boyd,M,24,domestic,0,Nursing,2.08,45
496,Jonathan Fitzgerald,M,24,domestic,0,Business Analytics,3.05,13
497,Dakota Sparks,F,17,domestic,0,Mathematics,4.0,18
498,Bryan Rodriguez,M,20,domestic,1,English,2.6,58
499,Keith Perkins,Other,25,domestic,0,Biology,3.27,0
500,William Rice,Other,22,domestic,0,Mechanical Eng,2.87,38
501,Brian Grant,F,17,domestic,0,Biology,3.02,73
502,David Jones,F,17,domestic,0,Electrical Eng,2.44,57
503,Caitlyn West,M,20,domestic,0,Accounting,3.19,71
504,Teresa Ryan,F,21,domestic,0,Electrical Eng,2.68,55
505,Patrick Smith,F,18,domestic,0,Nursing,3.88,105
506,Michael Becker,M,22,domestic,0,Mechanical Eng,2.49,8
507,Nancy Campbell,F,23,domestic,0,Finance,3.39,48
508,Crystal Lane,F,24,domestic,0,Accounting,3.98,67
509,Christian Ward,F,17,domestic,0,English,3.51,32
510,Tara Thompson,F,17,domestic,0,Finance,2.26,80
511,Anne Hernandez,F,20,domestic,0,Psychology,2.2,63
512,Jill Villarreal,M,24,domestic,1,English,3.07,0
513,Kevin Zimmerman,F,23,domestic,1,Psychology,2.84,56
514,Tammy Brady,F,23,domestic,1,Chemistry,3.11,63
515,Brooke Hansen,M,20,domestic,0,Sociology,3.52,94
516,Timothy Cooper,M,20,domestic,1,Mechanical Eng,2.85,40
517,Jason Holmes,M,19,domestic,1,Business Analytics,2.42,62
518,Jonathan Douglas,F,24,domestic,1,Information Systems,2.92,53
519,Jonathan Robinson,Other,18,domestic,0,Electrical Eng,3.71,28
520,Philip Miller,M,24,domestic,0,Marketing,2.82,35
521,Jessica Lewis,F,22,domestic,1,Mechanical Eng,4.0,0
522,Renee Martin,M,21,domestic,0,Mathematics,3.33,31
523,David Conley,Other,19,domestic,0,Nursing,3.27,92
524,Andrew Woods,F,17,domestic,0,Biology,2.47,40
525,Adrian Roberts,F,19,domestic,0,Sociology,2.72,70
526,Betty Nielsen,M,20,domestic,0,Sociology,3.11,52
527,Mark Santos,M,17,domestic,0,Accounting,2.78,58
528,Thomas Watson,M,21,domestic,0,Electrical Eng,3.56,105
529,Leah Delgado,M,25,domestic,0,Computer Science,2.93,33
530,Edward Lewis,F,23,domestic,0,Mechanical Eng,2.45,33
531,Christopher Wilson,F,20,domestic,0,Economics,3.01,78
532,Sandra Scott,Other,22,domestic,0,Accounting,2.61,43
533,Jesse Jenkins,Other,20,international,0,Biology,3.24,37
534,Sarah Brown,F,22,domestic,1,Mechanical Eng,2.52,74
535,Ryan Short,F,27,domestic,0,Business Analytics,3.94,53
536,Keith Keith,F,25,domestic,0,Sociology,1.94,40
537,Laura Lawson,F,23,domestic,0,Finance,2.64,35
538,Timothy Gilbert,M,20,domestic,1,Chemistry,2.95,20
539,Veronica Alvarez,M,24,domestic,0,Chemistry,2.55,0
540,John Johnson,M,17,domestic,0,Sociology,1.49,78
541,Joan Montgomery,F,21,domestic,0,Political Science,4.0,32
542,Krystal Hines,F,24,domestic,0,Nursing,3.3,0
543,Jeff Price,M,24,domestic,1,Finance,2.11,98
544,Deanna Pope,F,24,domestic,1,Chemistry,2.2,48
545,Dave Butler,F,23,international,0,Biology,1.98,46
546,Madison May,M,21,domestic,0,Marketing,2.77,0
547,James Lin,M,23,international,0,Mechanical Eng,3.74,62
548,Erin Robbins,F,18,domestic,0,Political Science,2.69,29
549,April Richardson,F,19,domestic,0,Mechanical Eng,2.59,29
550,Rebecca Hernandez,F,22,domestic,0,Marketing,3.44,57
551,Karen Hamilton,F,22,domestic,0,Chemistry,3.05,49
552,Mackenzie Walters,F,17,domestic,0,Psychology,2.83,16
553,Ann Jones,F,23,domestic,1,Mechanical Eng,3.3,2
554,David Bennett,F,24,domestic,0,Mathematics,1.8,50
555,Chad Benton,F,21,domestic,1,Marketing,3.15,47
556,Catherine Duke,M,30,domestic,1,Business Analytics,3.63,123
557,Jack Cruz,M,19,domestic,0,Nursing,2.12,0
558,Thomas Adams,M,20,domestic,1,Business Analytics,2.64,49
559,Amy Mann,F,20,domestic,0,English,1.69,0
560,Megan Tucker,F,21,international,0,Economics,2.6,33
561,Marcus Collins,F,20,domestic,0,Nursing,2.48,32
562,Matthew Taylor,M,17,international,1,Political Science,3.89,61
563,Robert Case,M,20,domestic,0,Economics,2.59,62
564,Barry Jones,M,21,domestic,0,Mechanical Eng,3.04,86
565,Tamara Wise,M,26,domestic,1,Mathematics,3.67,52
566,Diane Jimenez,F,29,domestic,0,Mathematics,1.55,75
567,Barbara Robertson,M,26,domestic,0,Finance,2.94,86
568,Curtis Bryant,M,19,domestic,1,Accounting,2.2,53
569,Tiffany Oconnor,F,19,international,1,Nursing,2.21,80
570,Carmen Gonzales,M,21,domestic,1,Nursing,2.35,51
571,Joseph Cole,F,28,domestic,1,Marketing,2.57,45
572,Laura Hopkins,F,21,domestic,0,Economics,2.24,26
573,Jacob Griffin,M,17,domestic,1,Marketing,2.61,56
574,Wendy Cooper,F,20,domestic,0,Mechanical Eng,3.44,55
575,Misty Miller,F,24,international,0,English,3.15,56
576,Renee Gonzalez,F,24,international,0,Finance,4.0,79
577,Traci Robbins,M,21,international,0,Chemistry,2.97,72
578,Ray Price,F,24,international,1,Chemistry,3.22,1
579,Mary Carr,F,17,domestic,1,Accounting,3.61,1
580,Rebecca Harrison,M,22,domestic,0,Electrical Eng,2.15,49
581,Brandi Turner,M,25,domestic,0,Business Analytics,3.6,16
582,Jason Tanner,Other,19,international,0,Chemistry,2.27,42
583,Annette Taylor,F,19,domestic,1,Marketing,3.12,18
584,Amber Martin,M,17,domestic,1,Computer Science,3.41,48
585,Lauren Sanchez,F,27,domestic,0,Chemistry,1.69,14
586,Victoria Kelley,M,19,domestic,0,Mathematics,2.61,57
587,Angie Young,M,22,domestic,0,Nursing,2.79,13
588,James Hawkins,M,24,domestic,0,Accounting,2.16,49
589,Sylvia Elliott,M,27,domestic,1,English,3.03,0
590,Kristen Mata,M,21,domestic,0,Nursing,3.85,11
591,Joshua Mason,M,20,domestic,0,Electrical Eng,2.25,66
592,Russell Taylor,F,22,domestic,0,Electrical Eng,3.54,83
593,Gary Johnson,M,26,domestic,0,Political Science,3.12,72
594,Barbara Jones,M,21,domestic,1,Chemistry,2.02,68
595,Harry Clark,F,18,domestic,0,Chemistry,2.58,89
596,Lisa Hawkins,M,17,domestic,0,Economics,2.99,74
597,Alexander Mcbride,F,17,domestic,0,Information Systems,3.78,0
598,Ethan Thompson,M,25,domestic,0,Sociology,3.31,74
599,Aaron Schultz,M,20,domestic,0,Business Analytics,2.42,73
600,Christine Vaughn,M,19,domestic,1,Nursing,3.07,0
601,Kyle Blair,M,19,domestic,0,Marketing,1.15,25
602,Tara Scott,M,22,domestic,0,Chemistry,3.37,92
603,Pamela Little,M,21,domestic,0,Political Science,2.37,41
604,Nancy Lutz,M,21,international,0,Marketing,2.2,11
605,April Perkins,M,26,domestic,0,Political Science,2.64,71
606,Emily Garcia,M,27,domestic,0,Political Science,2.08,37
607,Allen Howard,M,17,domestic,1,Biology,2.71,33
608,Marcus Ball,M,23,domestic,1,Political Science,3.46,71
609,Sarah Thompson,F,19,domestic,0,Mathematics,1.65,57
610,Evan Tucker,F,21,domestic,0,Accounting,2.79,41
611,Michael Briggs,M,23,domestic,0,Accounting,2.74,55
612,Joseph Mercado,F,21,domestic,0,Electrical Eng,3.14,40
613,Matthew Nguyen,F,22,domestic,1,Chemistry,2.72,72
614,Michael Smith,M,24,domestic,0,Political Science,3.4,2
615,Jacqueline Steele,F,23,domestic,0,Sociology,3.65,39
616,Rachael Walton,F,19,domestic,1,English,3.45,33
617,Joshua Garcia,M,19,international,1,Finance,2.39,54
618,Walter Wright,M,17,domestic,0,Chemistry,4.0,11
619,Zachary Sexton,F,19,domestic,0,Sociology,2.14,90
620,Trevor Cook,F,28,domestic,0,Biology,3.26,23
621,Melissa Rose,M,19,domestic,0,Psychology,3.53,77
622,Mary Hendrix,M,17,domestic,1,Mathematics,4.0,63
623,Stephanie Garcia,M,23,domestic,1,Computer Science,3.44,51
624,John Thompson,F,21,international,1,Electrical Eng,2.38,52
625,Brendan Vazquez,F,21,international,0,Business Analytics,3.39,0
626,Joe Aguilar,M,26,domestic,1,Biology,2.76,30
627,Patricia Romero,M,23,domestic,0,Chemistry,3.5,130
628,Ashley Baker,F,20,domestic,0,Psychology,2.95,51
629,Christina Perkins,M,20,domestic,0,Biology,3.7,57
630,Lawrence Roach,M,20,domestic,0,English,2.86,0
631,Tina Patel,F,25,domestic,1,Computer Science,3.4,38
632,Krystal Durham,F,20,domestic,0,Economics,2.47,34
633,Matthew Jimenez,F,17,domestic,0,Sociology,3.55,23
634,Derek Farmer,F,21,domestic,0,Accounting,1.55,62
635,David Garcia,M,17,domestic,0,Chemistry,3.26,32
636,Allison Patterson,M,29,international,0,Sociology,3.06,23
637,Nicholas Knight,F,18,domestic,0,Finance,2.93,1
638,Jessica White,M,21,domestic,1,Information Systems,1.54,12
639,William Kelly,M,22,domestic,0,Nursing,2.54,16
640,Daniel Wilson,M,20,domestic,0,Nursing,3.56,35
641,Samuel Kramer,M,20,domestic,0,Nursing,2.33,30
642,Justin Taylor,M,23,domestic,1,Electrical Eng,1.96,26
643,Joseph Warren,M,27,domestic,0,Biology,2.19,0
644,Nathan Chung,M,24,international,0,Chemistry,3.55,15
645,Gina Grimes,M,27,domestic,0,Computer Science,3.11,49
646,Colin Eaton,F,18,domestic,0,Electrical Eng,3.69,89
647,Ann Wood,F,23,domestic,0,English,3.26,93
648,Rebecca Nelson,F,22,domestic,1,Economics,2.32,105
649,Javier Johnson,F,23,international,0,Electrical Eng,3.94,53
650,John Watkins,F,26,domestic,0,Economics,2.47,43
651,Ashley Ward,M,21,international,1,Sociology,2.34,64
652,Lindsey Lewis,F,20,domestic,0,Mathematics,2.99,34
653,Ian Turner,F,23,domestic,0,Marketing,3.09,69
654,Aaron Richards,F,17,domestic,0,Business Analytics,3.34,40
655,Donald Shaw,M,21,domestic,0,Psychology,2.64,53
656,Joshua Thompson,M,21,international,0,Mechanical Eng,3.68,23
657,Adam Moran,M,18,domestic,0,Business Analytics,2.45,74
658,Daniel Taylor,M,25,domestic,1,Nursing,2.18,15
659,Seth Berry,F,18,domestic,1,Sociology,1.66,26
660,Jason Gallagher,F,21,domestic,0,Nursing,2.7,35
661,Blake Rose,M,23,domestic,0,Nursing,3.34,20
662,Michael Harvey,Other,26,domestic,0,Sociology,3.27,62
663,Jason Brown,F,21,domestic,1,Mechanical Eng,3.02,49
664,Briana Martinez,M,25,domestic,0,Computer Science,2.55,16
665,David Marquez,M,24,domestic,0,Accounting,3.58,29
666,Nicholas Harris,M,22,domestic,1,Marketing,2.88,49
667,Connie Gilbert,M,18,domestic,1,Computer Science,3.07,51
668,Brian Hill,M,17,domestic,1,Electrical Eng,2.13,16
669,Eric Smith,M,22,domestic,0,Chemistry,1.71,45
670,Sean Morales,M,20,domestic,1,Business Analytics,3.35,64
671,Christian Morris,M,25,international,1,Economics,4.0,36
672,Lisa Cooper,F,24,domestic,0,Nursing,3.1,14
673,Sara Murillo,M,21,domestic,0,Business Analytics,3.35,85
674,Eric Smith,F,17,domestic,0,Mechanical Eng,3.34,64
675,John Howard,M,23,domestic,1,Economics,2.87,33
676,Brianna Parker,Other,18,domestic,0,Mechanical Eng,1.9,48
677,Christine Parker,M,19,domestic,0,Political Science,3.27,34
678,Scott Yang,M,18,domestic,0,Biology,3.75,15
679,Brad Howard,Other,21,domestic,1,Accounting,3.16,65
680,Briana Ross,F,26,domestic,0,Information Systems,2.71,95
681,Nancy Shaw,F,21,domestic,0,Finance,3.1,72
682,Brandon Howard,M,20,international,0,Accounting,2.81,52
683,Christopher Wood,M,17,domestic,1,Nursing,3.64,35
684,Isaac Cruz,F,23,domestic,0,Finance,2.98,0
685,Debra Greer,F,19,domestic,0,Marketing,3.29,92
686,Taylor Leon,F,22,domestic,1,Business Analytics,3.54,25
687,Jeff Howard,F,20,domestic,0,Accounting,3.29,70
688,Joy Fuller,M,24,domestic,1,Political Science,2.9,73
689,Melinda Lee,F,21,domestic,0,English,1.95,72
690,Julie Moore,M,21,domestic,0,English,3.12,3
691,Lacey Williams,M,23,domestic,0,Economics,3.42,74
692,Daniel Howard,M,29,domestic,0,Computer Science,1.9,31
693,Dan Coffey,F,25,international,0,Marketing,3.11,42
694,Patrick Jenkins,M,21,domestic,0,Chemistry,2.87,41
695,David Baxter,M,22,domestic,1,Political Science,1.5,27
696,Mark Sharp,F,20,domestic,0,Nursing,3.06,36
697,Latoya Rogers,M,18,international,0,Biology,3.69,49
698,John Fleming,F,20,domestic,0,Political Science,2.88,17
699,Lauren Hernandez,M,19,domestic,1,Political Science,1.61,0
700,Michelle Garrison,F,24,domestic,0,Nursing,3.08,72
701,Jonathan Davis,F,18,domestic,0,Business Analytics,3.52,54
702,Nicole Garcia,M,26,domestic,0,Sociology,2.35,0
703,Steve Romero,M,24,domestic,0,Mathematics,2.72,57
704,Jason Jacobs,M,22,international,0,Business Analytics,2.64,40
705,Donald Patrick,M,22,domestic,1,Biology,2.91,6
706,Elizabeth Fuller,Other,20,domestic,0,Mathematics,2.62,29
707,Christopher Weiss,M,22,domestic,1,Computer Science,3.65,56
708,Samantha Kelley,F,25,domestic,0,Mathematics,3.64,15
709,Amy Jackson,M,19,domestic,0,Mechanical Eng,2.48,14
710,Mark Hall,F,17,domestic,1,Finance,3.65,28
711,Heather Duffy,F,24,domestic,0,English,1.85,17
712,Michele Parker,F,23,domestic,1,Accounting,2.35,12
713,Mason Gutierrez,M,18,international,0,Chemistry,3.22,11
714,Jose Nelson,M,19,domestic,1,Chemistry,2.89,58
715,Katherine Williams,M,18,international,0,Biology,2.93,18
716,Kristen Stevens,F,19,domestic,0,Political Science,3.07,77
717,Gina Boyer,F,20,domestic,0,Computer Science,2.55,110
718,Michael Lee,Other,21,domestic,0,Electrical Eng,3.59,40
719,Bailey Bruce,M,19,domestic,0,English,3.26,106
720,Isabel Fry,F,19,domestic,0,Information Systems,2.78,61
721,Noah Hensley,F,21,domestic,0,Information Systems,3.4,50
722,Patricia Osborne,M,22,domestic,0,Mechanical Eng,3.12,43
723,Richard Moore,M,20,domestic,1,Mechanical Eng,2.7,0
724,Gregory Garcia,F,26,domestic,0,Psychology,2.67,31
725,Amy Mendoza,F,23,domestic,0,Mechanical Eng,2.16,11
726,Kristine Hall,F,17,domestic,0,Marketing,2.48,71
727,Donald Sanchez,M,23,domestic,0,Information Systems,2.73,96
728,Michael Jones,F,24,domestic,0,Computer Science,2.9,51
729,Sarah Becker,M,20,domestic,0,Finance,2.3,53
730,Amanda Clark,M,17,domestic,1,Mathematics,2.87,74
731,Vanessa Reyes,M,22,domestic,1,Nursing,2.52,49
732,Jessica Patrick,F,21,domestic,0,Economics,2.42,81
733,Jonathan Mcguire,F,18,domestic,0,Sociology,3.16,116
734,Robert Richards,F,17,domestic,0,Computer Science,2.95,88
735,Lauren Carter,M,21,domestic,0,Accounting,2.76,26
736,Sydney Parker,F,21,domestic,0,Electrical Eng,3.15,70
737,David Collins,M,20,domestic,0,Biology,2.07,25
738,Tony Mckay,F,21,domestic,0,Chemistry,2.12,38
739,Phyllis Taylor,M,18,domestic,0,Political Science,2.6,94
740,Ronald Bradley,M,20,domestic,0,Nursing,2.74,15
741,John Hart,M,23,domestic,1,Psychology,3.26,33
742,Amber Hill,M,20,domestic,0,Information Systems,2.42,79
743,David Boone,F,17,domestic,1,Nursing,2.44,19
744,Kimberly Mason,F,20,domestic,1,English,3.45,0
745,William Adams,M,18,domestic,0,Mathematics,2.15,0
746,Anthony Cooke,F,22,domestic,0,Mechanical Eng,3.41,27
747,Thomas Scott,M,23,domestic,0,Sociology,2.81,44
748,Joseph Hudson,F,17,domestic,1,Nursing,2.33,36
749,Debbie Schaefer,F,24,domestic,1,Information Systems,2.14,30
750,Sarah Adams,F,18,domestic,0,Chemistry,2.69,47
751,John Ayers,M,27,domestic,0,Marketing,3.19,30
752,Ricky Hendrix,F,21,domestic,1,Mechanical Eng,2.79,24
753,Crystal Long,F,17,domestic,0,Business Analytics,3.35,52
754,David Higgins,M,18,domestic,1,Sociology,3.33,48
755,Tristan Scott,M,23,domestic,1,Political Science,3.28,75
756,Melissa Barton,F,20,domestic,0,Economics,3.31,106
757,Joshua Thomas,F,21,domestic,0,Mathematics,2.48,0
758,Steven Davenport,F,27,domestic,0,Economics,3.27,61
759,Michele Taylor,F,19,domestic,0,Finance,4.0,50
760,Rachel Smith,F,22,domestic,0,Economics,3.39,83
761,Megan Singh,M,26,domestic,1,Chemistry,2.57,30
762,Elizabeth Taylor,M,22,domestic,1,Mechanical Eng,2.45,34
763,Emily Chavez,M,17,domestic,1,Computer Science,2.87,6
764,Jason Nixon,F,23,domestic,0,Marketing,3.26,76
765,Richard Martinez,M,17,domestic,1,Electrical Eng,2.91,49
766,Victoria Ward,F,26,domestic,1,Computer Science,2.14,79
767,Kimberly Young,F,19,domestic,0,Computer Science,3.25,32
768,Dylan Davis,F,32,domestic,0,English,3.36,25
769,Nathaniel Shaw,M,27,domestic,0,Nursing,2.27,67
770,Robert Anderson,F,19,domestic,1,Economics,3.38,35
771,Amanda Dudley,M,22,domestic,0,English,2.87,64
772,Valerie Preston,F,24,domestic,1,Computer Science,3.09,60
773,Erica Villanueva,M,24,domestic,0,Mathematics,3.1,48
774,Christopher Callahan,M,23,domestic,1,Biology,2.97,27
775,Reginald Short,F,26,domestic,0,Political Science,2.56,56
776,Erika Kennedy,M,21,domestic,0,Finance,3.1,22
777,Alexander Brown,M,20,domestic,0,Political Science,2.83,48
778,Peggy Mills,F,20,domestic,0,Economics,3.0,95
779,Tiffany Richardson,F,25,domestic,1,English,2.64,82
780,Paul Thomas,F,23,domestic,0,Electrical Eng,3.04,30
781,Cameron Harris,F,23,international,0,Finance,2.8,53
782,Cindy Sampson,F,24,domestic,0,English,2.2,29
783,Elizabeth Johnson,M,17,international,0,Marketing,3.12,53
784,Richard Evans,M,23,domestic,0,Political Science,3.45,18
785,Mark Martin,M,22,domestic,0,Marketing,3.05,25
786,Christine Gentry,F,27,domestic,1,Marketing,2.7,101
787,Rachel Hayes,F,17,domestic,0,Business Analytics,3.05,49
788,Melanie Villa,M,27,domestic,1,Chemistry,2.4,32
789,Kevin Porter,M,22,domestic,1,Accounting,3.28,0
790,James Knight,F,23,domestic,0,Electrical Eng,3.34,50
791,Jacqueline Stewart,M,27,domestic,0,Economics,2.78,111
792,Jason Scott,F,23,domestic,0,Accounting,2.88,28
793,Jessica Guerrero,F,23,domestic,1,Mechanical Eng,2.2,33
794,James Brown,F,22,domestic,1,Psychology,3.16,46
795,Tina Rose,M,20,domestic,0,Mechanical Eng,2.67,26
796,Wendy Mclaughlin,F,21,domestic,1,English,1.29,111
797,Brittany Shields,F,19,domestic,0,Information Systems,2.88,74
798,Brandon Lee,F,21,domestic,1,Business Analytics,2.74,66
799,Sean Robinson,F,17,domestic,1,Chemistry,2.2,108
800,Kevin Allison,F,23,domestic,0,Information Systems,3.39,96
801,Lisa Sloan,F,21,domestic,0,Mechanical Eng,2.55,47
802,Jeffrey Shelton,M,20,domestic,0,Chemistry,2.37,37
803,Erin Thornton,F,22,domestic,0,Biology,3.47,36
804,Gerald Garcia,F,17,international,1,Chemistry,3.05,29
805,Laura Mccarthy,M,28,international,0,Information Systems,2.23,38
806,Natalie Foley,F,21,domestic,0,Psychology,2.8,30
